序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3957,688609,九联科技,9.67,-1.73,-0.17,152051.0,147227712.0,3.15,9.87,9.56,9.81,9.84,0.77,3.04,-30.25,5.44,4835000000.0,4835000000.0,0.21,0.21,0.31,-5.29
3958,300003,乐普医疗,18.74,-1.73,-0.33,378148.0,710226813.57,2.94,19.18,18.62,19.0,19.07,0.4,2.4,26.38,2.18,34545251235.0,29588283949.0,0.11,0.11,9.46,18.53
3959,603776,永安行,18.76,-1.73,-0.33,43437.0,81775104.0,2.72,19.05,18.53,18.99,19.09,0.88,1.55,-56.93,1.48,5267068331.0,5267068331.0,0.0,0.05,-3.65,4.92
3960,920978,开特股份,35.08,-1.74,-0.62,20898.0,73544963.74,2.61,35.94,35.01,35.94,35.7,0.58,2.07,36.35,8.75,6315398657.0,3540797976.0,0.03,0.11,-9.0,-4.93
3961,603298,杭叉集团,27.04,-1.74,-0.48,115769.0,311196238.0,3.96,27.6,26.51,27.44,27.52,0.92,0.88,15.15,3.18,35417317805.0,35417317805.0,0.07,0.07,-2.03,1.77
3962,002702,海欣食品,6.78,-1.74,-0.12,292577.0,199971083.9,2.9,6.94,6.74,6.88,6.9,0.52,6.38,-100.26,3.6,3768052800.0,3110282625.0,-0.15,-0.15,45.81,-4.78
3963,920493,并行科技,147.08,-1.74,-2.61,21321.0,314243056.18,4.8,151.99,144.81,150.99,149.69,0.46,4.87,783.37,20.82,8782059287.0,6441581572.0,-0.07,0.5,4.9,10.96
3964,300677,英科医疗,41.27,-1.74,-0.73,75920.0,314169642.64,3.6,42.41,40.9,41.83,42.0,0.43,1.63,21.94,1.49,27038607674.0,19215178038.0,0.05,0.27,2.87,6.09
3965,002860,星帅尔,13.53,-1.74,-0.24,73236.0,99453837.84,2.76,13.83,13.45,13.75,13.77,0.69,2.09,20.62,2.14,4866910341.0,4730664473.0,0.0,0.15,-0.37,-4.04
3966,301658,首航新能,30.53,-1.74,-0.54,30252.0,93214994.51,3.48,31.48,30.4,31.17,31.07,0.96,7.34,82.75,3.99,12589690752.0,1258969090.0,0.07,-0.03,-3.9,6.9
3967,003016,欣贺股份,9.04,-1.74,-0.16,89998.0,81970253.6,2.5,9.25,9.02,9.17,9.2,0.8,2.19,274.76,1.42,3801515372.0,3714380892.0,0.0,0.0,7.49,-6.71
3968,603738,泰晶科技,16.39,-1.74,-0.29,108337.0,177940143.0,2.46,16.68,16.27,16.66,16.68,0.69,2.81,135.44,3.59,6324695994.0,6324695994.0,0.0,0.12,8.47,4.33
3969,301313,凡拓数创,29.17,-1.75,-0.52,30074.0,88626559.44,4.04,30.08,28.88,29.96,29.69,0.51,3.98,-23.48,4.19,3017735678.0,2201978426.0,0.0,-0.21,0.59,10.03
3970,688186,广大特材,24.77,-1.75,-0.44,83518.0,206913038.0,3.09,25.28,24.5,25.25,25.21,0.73,2.98,20.95,1.45,6947721348.0,6947721348.0,0.28,0.32,-2.44,9.22
3971,603881,数据港,33.66,-1.75,-0.6,382020.0,1292787094.0,4.79,34.86,33.22,34.58,34.26,0.37,5.32,151.31,7.32,24180569786.0,24180569786.0,-0.06,0.3,0.51,10.61
3972,300383,光环新网,14.07,-1.75,-0.25,694613.0,981731562.68,4.4,14.54,13.91,14.45,14.32,0.5,3.87,132.09,1.98,25292131357.0,25235306623.0,0.07,0.14,6.83,12.47
3973,920932,科达自控,21.88,-1.75,-0.39,28758.0,63872100.3,3.86,22.66,21.8,22.46,22.27,0.4,3.31,774.95,3.3,2305065658.0,1899471634.0,0.0,0.0,-8.76,1.58
3974,002338,奥普光电,57.17,-1.75,-1.02,65329.0,372343001.82,4.04,58.5,56.15,58.19,58.19,0.54,2.72,270.45,10.08,13720800000.0,13720800000.0,-0.03,-0.05,2.64,-2.09
3975,601872,招商轮船,11.25,-1.75,-0.2,885457.0,994375772.0,4.45,11.56,11.05,11.45,11.45,0.8,1.1,20.65,2.23,90838558148.0,90838558148.0,0.09,0.45,36.2,25.28
3976,300017,网宿科技,11.26,-1.75,-0.2,748326.0,845907841.82,3.93,11.6,11.15,11.57,11.46,0.52,3.24,33.71,2.73,27693404489.0,25967154743.0,0.0,0.27,1.26,9.85
3977,301468,博盈特焊,69.28,-1.76,-1.24,139360.0,982604166.5,9.39,74.74,68.12,69.98,70.52,1.05,18.58,162.46,3.94,9014289399.0,5196180544.0,0.19,0.22,102.16,32.52
3978,300647,超频三,7.25,-1.76,-0.13,213069.0,154538229.0,2.98,7.39,7.17,7.33,7.38,0.77,4.67,1137.34,5.79,3315577424.0,3310655537.0,0.14,0.0,6.15,5.22
3979,688163,赛伦生物,25.1,-1.76,-0.45,18532.0,46647735.0,2.9,25.65,24.91,25.55,25.55,1.03,1.71,31.73,2.41,2716322000.0,2716322000.0,0.04,0.0,7.96,15.3
3980,002877,智能自控,9.5,-1.76,-0.17,122137.0,116278871.51,2.69,9.69,9.43,9.67,9.67,0.56,5.08,149.6,2.79,3380515103.0,2284889194.0,0.0,0.11,6.86,3.49
3981,301187,欧圣电气,26.82,-1.76,-0.48,40213.0,107611796.24,3.0,27.32,26.5,27.3,27.3,0.6,1.58,39.32,4.51,6837317141.0,6837295014.0,0.0,0.0,-0.04,-0.33
3982,301419,阿莱德,34.65,-1.76,-0.62,29146.0,101361538.47,3.74,35.49,34.17,35.27,35.27,0.82,6.87,59.69,4.38,4158000000.0,1469853000.0,0.38,0.26,-2.12,2.27
3983,002787,华源控股,13.4,-1.76,-0.24,200122.0,267132690.0,3.81,13.62,13.1,13.59,13.64,0.81,7.98,39.35,2.41,4491366427.0,3361525528.0,0.3,0.53,39.87,7.63
3984,000685,中山公用,12.27,-1.76,-0.22,221121.0,271420592.54,2.8,12.54,12.19,12.5,12.49,0.84,1.76,11.21,1.01,18099616277.0,15386115715.0,0.08,0.08,-5.47,5.32
3985,920578,巨能股份,26.19,-1.76,-0.47,11768.0,31059934.75,3.15,26.89,26.05,26.65,26.66,0.67,5.12,729.91,7.47,2002987550.0,602370000.0,0.08,0.08,-8.04,0.54
3986,300501,海顺新材,16.21,-1.76,-0.29,42401.0,68855994.1,2.55,16.51,16.09,16.51,16.5,0.68,4.21,48.35,2.13,3137252698.0,1632741697.0,0.12,0.12,3.38,5.81
3987,301234,五洲医疗,40.96,-1.77,-0.74,10234.0,42193828.0,3.02,41.97,40.71,41.7,41.7,0.59,1.51,112.86,3.66,2785280000.0,2785280000.0,0.0,0.15,-6.48,-3.62
3988,300893,松原安全,24.95,-1.77,-0.45,46986.0,117184136.58,2.24,25.3,24.73,25.26,25.4,0.75,1.87,33.65,6.09,11801381587.0,6259283870.0,0.0,0.0,-6.8,5.54
3989,600763,通策医疗,44.3,-1.77,-0.8,100964.0,449343153.0,2.73,45.33,44.1,44.88,45.1,0.44,2.26,28.94,4.56,19814907883.0,19814907883.0,0.07,0.14,5.43,10.17
3990,300740,水羊股份,24.43,-1.77,-0.44,112412.0,276706467.34,3.82,25.13,24.18,24.8,24.87,0.63,3.13,52.59,4.6,9527939658.0,8769941400.0,-0.04,0.08,7.24,2.47
3991,688679,通源环境,45.38,-1.77,-0.82,55282.0,252397883.0,5.52,47.05,44.5,46.0,46.2,0.47,4.2,-266.88,5.32,5976077452.0,5976077452.0,0.04,0.02,80.87,70.6
3992,002420,毅昌科技,7.79,-1.77,-0.14,170418.0,132743906.94,2.9,7.95,7.72,7.93,7.93,0.94,4.27,63.11,5.2,3203949100.0,3112567337.0,0.13,0.26,-5.23,1.3
3993,601700,风范股份,6.61,-1.78,-0.12,1903411.0,1252850748.0,10.85,6.95,6.22,6.22,6.73,1.94,16.66,264.61,2.95,7550250687.0,7550250687.0,0.0,-0.15,38.28,16.78
3994,600571,信雅达,16.59,-1.78,-0.3,151386.0,252525014.0,3.61,17.05,16.44,17.0,16.89,0.42,3.31,258.16,6.46,7736220746.0,7594100753.0,0.0,0.24,-0.12,4.47
3995,688166,博瑞医药,49.67,-1.78,-0.9,74527.0,372358918.0,4.92,51.68,49.19,50.9,50.57,0.67,1.76,313.23,8.8,21015568279.0,21015568279.0,0.0,0.04,-6.97,1.24
3996,300811,铂科新材,78.16,-1.78,-1.42,81687.0,640148095.57,4.64,80.49,76.8,80.3,79.58,0.62,3.44,57.86,7.82,22650790197.0,18573042153.0,0.01,0.17,4.1,9.61
3997,300363,博腾股份,25.98,-1.78,-0.47,123353.0,320059114.57,3.93,26.63,25.59,26.46,26.45,0.48,2.47,132.5,2.65,14118627732.0,12960288882.0,0.43,0.58,1.37,11.79
3998,300627,华测导航,39.22,-1.78,-0.71,214065.0,838630189.73,4.01,40.2,38.6,40.02,39.93,0.51,3.3,46.99,7.69,30861921928.0,25419119443.0,-0.13,-0.03,21.09,12.35
3999,300188,国投智能,14.93,-1.78,-0.27,188941.0,283314043.48,3.88,15.35,14.76,15.23,15.2,0.47,2.21,-26.33,4.15,12831996238.0,12772690994.0,0.0,0.13,-0.73,2.19
4000,688619,罗普特,14.34,-1.78,-0.26,30161.0,43499734.0,3.36,14.7,14.21,14.6,14.6,0.79,1.63,-20.92,3.33,2659181522.0,2659181522.0,0.21,0.21,-13.04,5.44
4001,002183,怡 亚 通,4.97,-1.78,-0.09,590845.0,293795081.74,2.77,5.06,4.92,5.04,5.06,0.68,2.28,275.05,1.39,12907135182.0,12907060632.0,-0.2,0.2,-3.12,4.41
4002,920415,恒拓开源,15.37,-1.79,-0.28,36809.0,57197915.62,4.41,15.97,15.28,15.97,15.65,0.33,3.4,276.1,4.03,2159661555.0,1662622714.0,-0.13,0.07,-2.47,9.08
4003,688359,三孚新科,75.52,-1.79,-1.38,29698.0,227572937.0,5.33,78.7,74.6,76.81,76.9,1.09,3.02,-191.74,11.8,7425892701.0,7425892701.0,0.05,0.21,9.29,13.34
4004,002276,万马股份,18.14,-1.79,-0.33,1123154.0,2058131991.59,4.06,18.73,17.98,18.48,18.47,1.45,11.15,33.41,3.0,18340908590.0,18271616965.0,-0.06,-0.33,3.3,7.27
4005,000536,华映科技,4.94,-1.79,-0.09,745385.0,368884121.55,1.99,5.02,4.92,5.01,5.03,0.75,2.7,-14.2,23.89,13664202047.0,13649627629.0,0.0,0.0,2.92,1.23
4006,002048,宁波华翔,33.45,-1.79,-0.61,366018.0,1234888185.62,4.2,34.62,33.19,34.15,34.06,0.8,5.16,230.11,2.42,27222717931.0,23742856261.0,0.12,0.15,1.95,6.33
4007,603106,恒银科技,10.97,-1.79,-0.2,149836.0,165082152.0,3.04,11.24,10.9,11.17,11.17,0.43,2.88,240.59,4.37,5710104400.0,5710104400.0,-0.18,0.18,8.51,2.62
4008,300751,迈为股份,252.99,-1.79,-4.61,138608.0,3530178108.33,10.22,271.51,245.19,259.0,257.6,0.94,7.17,79.94,8.99,70686672468.0,48916225953.0,0.02,0.16,145.62,22.82
4009,300556,丝路视觉,19.8,-1.79,-0.36,50638.0,100658095.75,4.27,20.43,19.57,20.15,20.16,0.57,4.73,-14.73,5.43,2406979021.0,2118786813.0,0.15,0.15,-3.84,4.27
4010,300080,易成新能,4.95,-1.79,-0.09,280112.0,139606790.54,3.77,5.12,4.93,5.05,5.04,0.83,1.5,-26.24,1.92,9273233158.0,9260759718.0,0.0,0.2,-6.78,1.85
4011,605196,华通线缆,36.63,-1.8,-0.67,149014.0,540456737.0,7.24,38.0,35.3,37.1,37.3,1.12,2.95,54.56,5.67,18718031868.0,18496786668.0,0.11,0.33,34.57,5.44
4012,002379,宏创控股,30.03,-1.8,-0.55,187052.0,556955746.16,5.85,30.8,29.01,30.58,30.58,0.77,1.65,-1729.24,5.99,391324479606.0,34125303803.0,0.07,0.03,51.97,25.54
4013,300793,佳禾智能,17.48,-1.8,-0.32,126830.0,222209701.54,3.31,17.88,17.29,17.77,17.8,0.61,3.41,173.08,2.22,6651932998.0,6504078418.0,0.11,0.17,3.25,7.17
4014,000567,海德股份,6.01,-1.8,-0.11,197152.0,118816351.15,1.8,6.11,6.0,6.1,6.12,0.71,1.01,51.55,2.18,11747098852.0,11718912054.0,0.0,0.0,-11.75,-6.39
4015,300498,温氏股份,15.79,-1.8,-0.29,598609.0,951738340.77,1.99,16.09,15.77,16.08,16.08,0.96,1.01,14.99,2.44,105065511483.0,93990627616.0,0.0,0.0,-10.79,-6.46
4016,688552,航天南湖,49.01,-1.8,-0.9,113900.0,546572893.0,6.79,49.99,46.6,49.73,49.91,0.68,13.12,330.69,6.37,16528524480.0,4255418275.0,-0.16,0.12,31.18,34.94
4017,688707,振华新材,14.72,-1.8,-0.27,107150.0,158429944.0,4.2,15.22,14.59,15.03,14.99,0.89,2.11,-16.87,1.83,7488655818.0,7488655818.0,0.0,0.2,3.66,6.28
4018,301070,开勒股份,60.5,-1.8,-1.11,19713.0,119613602.61,3.57,62.0,59.8,62.0,61.61,0.76,3.32,189.31,6.94,5458905320.0,3590965400.0,0.0,-0.03,-0.05,-1.71
4019,603977,国泰集团,15.24,-1.8,-0.28,188424.0,287411625.0,3.93,15.69,15.08,15.63,15.52,0.72,3.03,37.38,2.83,9467725459.0,9467725459.0,0.13,0.2,23.9,9.64
4020,920249,利尔达,14.19,-1.8,-0.26,60383.0,86316505.22,3.04,14.55,14.11,14.48,14.45,0.45,4.84,257.78,8.21,5982929700.0,1769061283.0,0.0,0.35,-6.58,8.74
4021,002895,川恒股份,39.38,-1.8,-0.72,155195.0,611249149.48,5.16,40.77,38.7,40.11,40.1,1.07,2.6,18.61,3.24,23929913977.0,23495162715.0,0.15,0.1,37.12,7.42
4022,600114,东睦股份,34.32,-1.8,-0.63,415172.0,1441583270.0,4.52,35.6,34.02,34.7,34.95,1.8,6.74,39.13,6.68,21669080931.0,21154280931.0,0.06,0.09,13.42,12.34
4023,688271,联影医疗,131.93,-1.81,-2.43,90039.0,1194640637.0,2.81,135.38,131.6,135.0,134.36,0.71,1.09,72.8,5.23,108731163357.0,108731163357.0,0.03,0.1,-7.2,5.12
4024,301291,明阳电气,49.44,-1.81,-0.91,155974.0,777859657.28,4.19,51.11,49.0,50.35,50.35,1.03,9.65,24.76,3.14,15435168000.0,7991331055.0,0.22,0.22,-3.29,18.82
4025,688646,ST逸飞,38.08,-1.81,-0.7,12133.0,47162340.0,5.16,39.9,37.9,38.7,38.78,0.9,2.06,-342.14,2.44,3623792113.0,2246148343.0,0.0,-0.03,17.75,6.7
4026,600960,渤海汽车,5.4,-1.82,-0.1,156453.0,84786522.0,2.0,5.49,5.38,5.49,5.5,0.61,1.65,18.32,1.39,5132783797.0,5132783797.0,0.0,-0.18,-1.64,-3.23
4027,300345,华民股份,6.49,-1.82,-0.12,94393.0,61492489.75,2.72,6.62,6.44,6.61,6.61,0.76,1.97,-27.5,7.23,3765692979.0,3110963932.0,-0.15,0.15,-1.96,3.51
4028,603085,天成自控,11.9,-1.82,-0.22,87672.0,104526081.0,3.3,12.17,11.77,12.12,12.12,0.62,2.21,70.42,5.3,4725490000.0,4725490000.0,0.0,0.17,16.67,0.42
4029,301100,风光股份,22.17,-1.82,-0.41,16048.0,35771376.53,2.66,22.58,21.98,22.58,22.58,0.84,1.83,-83.27,2.22,4434000000.0,1939875000.0,-0.18,0.45,3.31,4.04
4030,002965,祥鑫科技,40.42,-1.82,-0.75,80336.0,326339135.07,4.03,41.66,40.0,41.1,41.17,0.79,4.03,50.73,2.51,10726674111.0,8060621436.0,0.02,0.27,2.51,-0.64
4031,920792,东和新材,13.52,-1.82,-0.25,41481.0,56384058.41,4.5,14.0,13.38,14.0,13.77,1.28,4.13,33.41,2.2,2238100800.0,1356851490.0,0.07,-0.15,3.13,12.29
4032,301603,乔锋智能,77.82,-1.82,-1.44,21288.0,166053480.56,3.96,80.14,77.0,79.55,79.26,0.86,5.64,25.48,4.06,9397543200.0,2936343150.0,0.06,0.48,-1.26,2.94
4033,000701,厦门信达,6.46,-1.82,-0.12,189016.0,122324437.0,2.43,6.57,6.41,6.55,6.58,0.58,2.83,487.83,-8.53,4317302665.0,4313643236.0,0.16,0.16,9.68,-1.67
4034,300076,GQY视讯,8.03,-1.83,-0.15,165968.0,133691192.08,5.26,8.38,7.95,8.34,8.18,0.74,3.91,-80.9,3.79,3404720000.0,3404720000.0,-0.12,0.38,22.04,-3.25
4035,603129,春风动力,272.66,-1.83,-5.07,13706.0,372452172.0,3.58,279.0,269.05,277.74,277.73,0.59,0.9,22.04,5.78,41601825594.0,41601825594.0,0.01,0.24,12.21,-2.16
4036,688296,和达科技,15.01,-1.83,-0.28,27320.0,41400690.0,5.1,15.58,14.8,15.29,15.29,0.97,2.54,-33.49,2.55,1619558887.0,1611971332.0,0.27,-0.07,-2.34,13.28
4037,688135,利扬芯片,33.89,-1.83,-0.63,120197.0,407832891.0,4.23,34.8,33.34,34.17,34.52,0.76,5.91,6851.76,6.32,6895030066.0,6895030066.0,0.0,0.03,6.74,22.08
4038,920665,科强股份,14.48,-1.83,-0.27,36640.0,53229350.39,3.8,14.88,14.32,14.88,14.75,0.52,5.72,44.05,2.61,1882255200.0,927757753.0,0.0,0.28,7.02,2.77
4039,920020,泰凯英,17.2,-1.83,-0.32,29583.0,51147099.3,2.45,17.55,17.12,17.5,17.52,1.26,7.43,22.02,3.42,3805500000.0,684990000.0,0.0,0.06,129.33,0.12
4040,920000,安徽凤凰,19.88,-1.83,-0.37,13116.0,26308683.37,3.01,20.45,19.84,20.32,20.25,0.58,2.72,24.86,2.81,1822598400.0,960329244.0,0.05,0.2,-2.02,2.85
4041,688429,时创能源,13.88,-1.84,-0.26,28360.0,39503920.0,4.17,14.31,13.72,14.19,14.14,1.27,2.37,-16.37,3.85,5552011104.0,1663202466.0,0.14,0.51,-9.69,6.04
4042,920599,同力股份,20.84,-1.84,-0.39,43755.0,91508034.07,3.01,21.36,20.72,21.28,21.23,0.81,1.26,13.51,2.93,9639021000.0,7264289371.0,0.0,0.14,3.53,0.53
4043,003023,彩虹集团,23.95,-1.84,-0.45,37236.0,89657141.14,3.48,24.66,23.81,24.55,24.4,0.96,3.54,43.32,1.63,2522931320.0,2517195630.0,0.04,0.21,-0.66,5.69
4044,002261,拓维信息,33.15,-1.84,-0.62,638943.0,2138561782.71,4.38,34.28,32.8,33.85,33.77,0.57,5.58,298.74,16.02,41763413363.0,37978373115.0,0.0,0.06,-5.31,0.15
4045,605566,福莱蒽特,32.41,-1.85,-0.61,41565.0,134514166.0,6.6,33.88,31.7,33.66,33.02,1.23,3.12,75.23,2.16,4321549400.0,4321549400.0,0.03,-0.03,17.85,2.92
4046,002046,国机精工,46.28,-1.85,-0.87,210319.0,972886390.21,6.07,47.97,45.11,47.77,47.15,0.5,3.98,90.3,5.73,24818429124.0,24472253659.0,0.04,-0.04,53.45,7.18
4047,002371,北方华创,514.2,-1.85,-9.67,71653.0,3716117415.52,3.85,531.22,511.05,521.0,523.87,0.66,0.99,54.46,10.33,372525537604.0,372227634805.0,-0.01,0.07,23.96,12.01
4048,603786,科博达,80.46,-1.85,-1.52,21207.0,172096508.0,4.95,83.59,79.53,81.8,81.98,0.62,0.53,37.71,5.97,32494310082.0,32494310082.0,0.0,0.12,-2.86,3.02
4049,300683,海特生物,28.06,-1.85,-0.53,43570.0,123148953.0,3.01,28.76,27.9,28.5,28.59,0.36,3.57,-17.42,1.64,3672896611.0,3425133826.0,0.04,0.0,-16.44,1.19
4050,300449,汉邦高科,7.42,-1.85,-0.14,77612.0,57994889.8,4.5,7.68,7.34,7.68,7.56,0.79,2.01,-39.93,9.23,2864387038.0,2864387038.0,-0.4,-0.27,3.78,-2.62
4051,300743,天地数码,21.25,-1.85,-0.4,42002.0,89284716.43,3.23,21.72,21.02,21.72,21.65,0.54,3.3,26.46,5.18,3213290764.0,2707481540.0,0.24,0.14,13.45,-4.79
4052,688114,华大智造,64.76,-1.85,-1.22,49133.0,319657029.0,3.82,66.82,64.3,66.0,65.98,0.52,1.19,-169.24,3.49,26973586198.0,26832317115.0,0.06,0.17,-2.89,6.58
4053,002438,江苏神通,15.92,-1.85,-0.3,133901.0,214262325.0,3.7,16.38,15.78,16.22,16.22,0.65,2.86,25.86,2.2,8079996379.0,7464580219.0,0.06,0.13,19.25,0.13
4054,605099,共创草坪,42.5,-1.85,-0.8,39257.0,164971811.0,4.36,43.25,41.36,43.25,43.3,1.25,0.98,24.9,5.69,17107599545.0,17061427545.0,-0.02,0.59,32.73,19.08
4055,600761,安徽合力,21.2,-1.85,-0.4,186342.0,396195083.0,4.44,21.89,20.93,21.61,21.6,0.9,2.09,12.63,1.77,18882686533.0,18882686533.0,0.0,-0.05,4.18,1.48
4056,600990,四创电子,28.44,-1.86,-0.54,127948.0,362491024.0,5.04,29.27,27.81,28.8,28.98,0.63,4.76,-64.1,4.28,7709374763.0,7650721074.0,0.85,1.43,4.18,-10.14
4057,688343,云天励飞-U,81.8,-1.86,-1.55,112226.0,932557450.0,5.53,85.59,80.98,84.1,83.35,0.72,4.25,-73.9,7.57,29352020788.0,21581311996.0,-0.04,-0.01,1.36,7.52
4058,920720,吉冈精密,14.21,-1.86,-0.27,27063.0,38667008.4,2.42,14.54,14.19,14.49,14.48,0.76,3.78,62.11,7.5,3784224744.0,1017270922.0,0.0,0.07,-9.66,1.14
4059,301566,达利凯普,22.66,-1.86,-0.43,174096.0,396585346.69,5.28,23.5,22.28,23.04,23.09,0.63,8.39,53.82,6.3,9064226600.0,4701968309.0,0.0,0.31,30.61,16.62
4060,920509,同惠电子,38.96,-1.86,-0.74,50388.0,198504041.68,4.31,40.55,38.84,39.5,39.7,0.84,6.02,106.11,18.11,6245509916.0,3259803459.0,0.0,-0.05,2.42,3.64
4061,600363,联创光电,67.38,-1.86,-1.28,143059.0,969161588.0,5.33,69.96,66.3,69.51,68.66,0.6,3.17,56.9,6.86,30380863761.0,30380863761.0,0.0,0.19,8.33,6.85
4062,002223,鱼跃医疗,40.06,-1.86,-0.76,112219.0,450399776.04,2.72,41.0,39.89,40.82,40.82,0.38,1.19,20.54,3.01,40159225776.0,37662736050.0,0.07,0.07,8.53,4.84
4063,300348,长亮科技,15.32,-1.86,-0.29,284129.0,437586893.57,3.72,15.73,15.15,15.54,15.61,0.48,4.01,-817.88,5.86,12425105224.0,10864398838.0,-0.07,0.07,6.02,-1.03
4064,301281,科源制药,31.19,-1.86,-0.59,25942.0,81805348.0,3.93,32.23,30.98,31.6,31.78,0.71,3.77,80.49,2.46,3377565100.0,2147493880.0,0.16,0.26,-1.27,6.45
4065,603628,清源股份,13.71,-1.86,-0.26,86364.0,119122847.0,2.65,14.03,13.66,13.99,13.97,0.83,3.17,28.3,2.79,3744251124.0,3731463807.0,0.07,0.15,2.62,1.56
4066,603341,龙旗科技,48.34,-1.87,-0.92,109617.0,531661944.0,3.21,49.5,47.92,49.25,49.26,0.51,4.12,33.61,3.95,22735826837.0,12868728251.0,-0.02,0.0,5.55,14.39
4067,000753,漳州发展,7.36,-1.87,-0.14,213585.0,157903635.56,2.67,7.53,7.33,7.51,7.5,0.57,2.15,105.12,2.66,7297300683.0,7297300683.0,0.0,0.14,0.27,-6.48
4068,301321,翰博高新,20.95,-1.87,-0.4,112032.0,238171024.73,6.89,22.25,20.78,21.49,21.35,0.63,7.59,-333.38,4.02,3905813250.0,3091509816.0,0.0,-0.24,22.02,9.97
4069,688023,安恒信息,55.23,-1.87,-1.05,37494.0,208812806.0,4.64,57.34,54.73,56.11,56.28,0.49,3.67,-20.5,2.48,5637080050.0,5637080050.0,0.13,0.07,3.82,7.43
4070,001229,魅视科技,39.8,-1.87,-0.76,20823.0,83152292.8,3.13,40.77,39.5,40.65,40.56,0.78,3.95,76.08,4.03,4077569700.0,2096641394.0,0.0,0.03,8.77,-8.34
4071,601778,晶科科技,4.18,-1.88,-0.08,1516759.0,636200306.0,5.16,4.34,4.12,4.27,4.26,0.79,4.25,31.47,0.94,14926782671.0,14926782671.0,0.0,0.24,19.09,12.37
4072,688553,汇宇制药-W,20.41,-1.88,-0.39,34653.0,70927103.0,3.32,20.87,20.18,20.78,20.8,0.42,1.01,-127.63,2.32,8645676000.0,7011645787.0,0.1,0.15,-2.58,14.73
4073,300092,科新机电,16.68,-1.88,-0.32,75190.0,125778422.8,3.53,17.1,16.5,17.04,17.0,0.67,3.58,62.09,2.81,4569040160.0,3500569150.0,0.18,0.24,1.83,5.64
4074,002176,江特电机,9.9,-1.88,-0.19,782972.0,776119872.33,4.56,10.21,9.75,10.18,10.09,0.83,4.59,-112.21,4.98,16892623252.0,16889589248.0,0.1,0.1,-0.5,1.64
4075,002590,万安科技,15.17,-1.88,-0.29,112610.0,171404383.7,2.85,15.49,15.05,15.4,15.46,0.71,2.28,39.9,2.62,7874026076.0,7508495642.0,0.0,0.13,3.34,1.13
4076,600835,上海机电,29.25,-1.88,-0.56,155617.0,455857261.0,5.47,30.38,28.75,29.82,29.81,0.88,1.93,31.83,2.14,29915124759.0,23590250775.0,0.0,0.07,12.8,-2.53
4077,688656,浩欧博,148.93,-1.88,-2.86,8717.0,129476682.0,4.61,152.99,146.0,152.4,151.79,0.85,1.37,270.74,11.4,9454037678.0,9454037678.0,0.01,-0.05,-1.77,-3.17
4078,600515,海南机场,4.71,-1.88,-0.09,1679114.0,789954418.0,3.13,4.81,4.66,4.81,4.8,0.83,1.83,627.18,2.29,53813208225.0,43219018913.0,0.0,0.21,5.61,-11.63
4079,603896,寿仙谷,21.45,-1.88,-0.41,37576.0,81451579.0,3.11,21.99,21.31,21.86,21.86,0.51,1.9,41.78,1.9,4252331891.0,4252331891.0,0.0,0.19,4.69,10.68
4080,300113,顺网科技,21.81,-1.89,-0.42,285177.0,625210431.14,5.13,22.65,21.51,22.45,22.23,0.64,5.5,34.53,5.9,14908576248.0,11301933320.0,0.0,0.23,-11.66,7.76
4081,002520,日发精机,6.22,-1.89,-0.12,268650.0,168047917.15,3.47,6.39,6.17,6.35,6.34,0.93,3.74,-13.12,18.15,4666524964.0,4462477864.0,0.0,-0.16,3.67,-1.27
4082,001325,元创股份,51.46,-1.89,-0.99,23897.0,123440036.97,2.44,52.44,51.16,52.44,52.45,0.9,12.19,24.76,2.3,4034464000.0,1008616000.0,0.04,0.0,107.92,4.66
4083,688103,国力电子,67.41,-1.89,-1.3,17559.0,118711697.0,3.48,69.18,66.79,68.01,68.71,0.65,1.84,86.49,5.72,6425221293.0,6425221293.0,-0.04,0.24,-9.88,11.26
4084,603950,长源东谷,31.1,-1.89,-0.6,66356.0,210046645.0,5.8,32.68,30.84,31.68,31.7,0.97,2.05,27.59,3.48,10080467880.0,10064171480.0,0.16,0.35,-10.81,7.43
4085,002029,七 匹 狼,12.45,-1.89,-0.24,296335.0,373715395.2,4.26,12.93,12.39,12.7,12.69,0.58,4.45,16.34,1.29,8777543036.0,8284304190.0,0.0,0.08,36.36,12.87
4086,603109,神驰机电,27.0,-1.89,-0.52,31961.0,86649697.0,2.98,27.68,26.86,27.52,27.52,0.79,1.53,25.08,2.84,5638905720.0,5638905720.0,0.07,0.07,-8.07,4.69
4087,002480,新筑股份,6.19,-1.9,-0.12,112751.0,70387046.0,2.69,6.33,6.16,6.31,6.31,1.02,1.47,-84.43,4.94,4761154067.0,4752174086.0,0.16,0.0,-10.68,-0.48
4088,002681,奋达科技,6.72,-1.9,-0.13,438360.0,295974804.36,2.34,6.86,6.7,6.85,6.85,0.59,2.86,707.5,5.29,12060062999.0,10299614842.0,-0.15,0.15,-1.9,1.05
4089,688360,德马科技,22.19,-1.9,-0.43,65688.0,146971936.0,5.26,23.09,21.9,22.66,22.62,0.82,2.6,39.98,3.98,5852516351.0,5598227117.0,0.09,0.36,4.92,4.37
